"","country","iso2c","iso3c","year","status","lastupdated","birth","infmort","net","lifeexp","forest","mobile","pop","tour","import","export","region","capital","longitude","latitude","income","lending","lng","lat"
"112","Angola","AO","AGO",1998,"","2023-09-19",48.009,127.1,0.018453724,45.057,62.5807684286516,0.063903735,15366864,3.9e+07,10.047100529,10.6773638372,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"113","Angola","AO","AGO",1999,"","2023-09-19",47.773,124.8,0.071964087,45.386,62.4561057190984,0.151221568,15870753,3.1e+07,15.0247405166,15.5405495969,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"114","Angola","AO","AGO",2000,"","2023-09-19",47.647,121.9,0.105045562,46.024,62.3314430095452,0.157410653,16394062,3.4e+07,14.6912869698,23.8720017831,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"115","Angola","AO","AGO",2001,"","2023-09-19",47.574,118.5,0.136013867,46.59,61.8862188176787,0.442697606,16941587,3.5e+07,15.3630267328,19.6919151185,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"116","Angola","AO","AGO",2002,"","2023-09-19",47.448,114.7,0.270376746,47.386,61.4409946258121,0.799262897,17516139,5.1e+07,18.1708023009,25.0986025514,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"117","Angola","AO","AGO",2005,"","2023-09-19",46.944,101,1.143366827,51.57,60.1053220502126,8.282974634,19450959,1.03e+08,40.3672105395,72.658766686,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"118","Angola","AO","AGO",2017,"","2023-09-19",40.81,53.8,26,61.68,54.7626293414615,44.10644535,30208628,8.84e+08,69.8959386321,104.3166847057,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"119","Angola","AO","AGO",2010,"","2023-09-19",44.97,75.7,2.8,56.726,57.8792010908799,40.24692066,23364185,7.26e+08,80.5453190937,152.4809421872,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"120","Angola","AO","AGO",2007,"","2023-09-19",46.29,90.6,1.7,53.642,59.2148736664795,23.72841216,20909684,2.36e+08,66.0189708207,133.7995411625,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"121","Angola","AO","AGO",2012,"","2023-09-19",43.86,67.2,7.7,58.623,56.9887511029117,50.75814192,25188292,7.11e+08,114.615718398,214.2582230088,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"122","Angola","AO","AGO",2016,"","2023-09-19",41.377,55.7,23.2,61.092,55.2078447100345,44.59350803,29154746,6.28e+08,63.0202610874,83.1463539935,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"123","Angola","AO","AGO",2013,"","2023-09-19",43.282,63.5,13,59.307,56.5435261089276,50.80964158,26147002,1.241e+09,127.2487127388,205.6787021016,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"124","Angola","AO","AGO",2011,"","2023-09-19",44.364,71.4,4.7,57.596,57.4339760968958,49.76776766,24259111,6.53e+08,97.7569833303,202.8571646966,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"125","Angola","AO","AGO",2015,"","2023-09-19",42.02,57.9,22,60.655,55.6530761209593,49.36244924,28127721,1.171e+09,100,100,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"126","Angola","AO","AGO",2014,"","2023-09-19",42.676,60.5,21.4,60.04,56.0983011149435,51.80029281,27128337,1.597e+09,138.1187373495,178.3239437231,"Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD",13.242,-8.81155
"127","Antigua and Barbuda","AG","ATG",2015,"","2023-09-19",12.591,6.5,70,77.913,19.2045454545455,195.6860129,89941,8.02e+08,100,100,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"128","Antigua and Barbuda","AG","ATG",2011,"","2023-09-19",14.313,7.9,52,77.104,19.8045454545455,202.940193,86729,NA,95.914470157,84.7063615014,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"129","Antigua and Barbuda","AG","ATG",2014,"","2023-09-19",12.325,6.8,67.78,77.858,19.3545454545455,134.5208212,89236,8.03e+08,118.6223655772,148.8777006204,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"130","Antigua and Barbuda","AG","ATG",2018,"","2023-09-19",10.816,5.7,NA,78.511,18.75,NA,91626,8.54e+08,155.7022498466,38.9823349139,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"131","Antigua and Barbuda","AG","ATG",2010,"","2023-09-19",14.715,8.3,47,76.82,19.9545454545455,196.009102,85695,NA,111.6874898414,68.9631763705,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"132","Antigua and Barbuda","AG","ATG",2009,"","2023-09-19",16.632,8.8,42,76.669,20.1068181818182,159.6103343,84534,NA,118.9598889315,76.64921779,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"133","Antigua and Barbuda","AG","ATG",2012,"","2023-09-19",13.497,7.5,58,77.35,19.6545454545455,145.2893674,87674,NA,109.7081191337,94.9765420767,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"134","Antigua and Barbuda","AG","ATG",2013,"","2023-09-19",12.469,7.1,63.4,77.583,19.5045454545455,129.2224595,88497,NA,112.0973565686,104.0370755254,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"135","Antigua and Barbuda","AG","ATG",1999,"","2023-09-19",17.829,12.8,5.300681138,74.347,21.6272727272727,11.51433874,73821,NA,92.2503057826,57.3247446603,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"136","Antigua and Barbuda","AG","ATG",2000,"","2023-09-19",19.829,12.6,6.482225737,74.606,21.4772727272727,29.31183799,75055,NA,90.6905180214,78.4443874265,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"137","Antigua and Barbuda","AG","ATG",2016,"","2023-09-19",11.659,6.2,73,78.152,19.0454545454545,198.754472,90564,8.44e+08,106.5121139052,91.9549245967,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"138","Antigua and Barbuda","AG","ATG",2017,"","2023-09-19",11.789,6,NA,78.268,18.9090909090909,201.933735,91119,8.2e+08,123.5031050701,31.4622335435,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"139","Antigua and Barbuda","AG","ATG",2004,"","2023-09-19",16.013,11.1,24.26654372,75.672,20.8681818181818,68.40551805,78941,NA,101.1493407054,85.9871169747,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"140","Antigua and Barbuda","AG","ATG",2005,"","2023-09-19",15.668,10.6,27,75.825,20.7159090909091,107.67632,79869,NA,112.7503737343,125.209310688,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"141","Antigua and Barbuda","AG","ATG",2006,"","2023-09-19",15.511,10.1,30,75.765,20.5636363636364,136.1958564,80895,NA,139.0842708682,111.6323974856,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"142","Antigua and Barbuda","AG","ATG",2007,"","2023-09-19",15.637,9.7,34,76.131,20.4113636363636,137.0232638,82016,NA,162.2749726784,89.5352169417,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"143","Antigua and Barbuda","AG","ATG",2008,"","2023-09-19",17.039,9.2,38,76.41,20.2590909090909,164.0725036,83251,NA,165.5026192845,98.7448898012,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"144","Antigua and Barbuda","AG","ATG",2003,"","2023-09-19",16.521,11.5,17.22864878,75.478,21.0204545454545,59.04654558,78075,NA,94.1253935495,67.8906002289,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"145","Antigua and Barbuda","AG","ATG",2001,"","2023-09-19",18.091,12.3,8.899285515,75.078,21.325,32.80194187,76215,NA,86.0111546834,61.850382397,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"146","Antigua and Barbuda","AG","ATG",1998,"","2023-09-19",18.474,12.9,4.0717165,74.041,21.7772727272727,2.066912859,72572,NA,85.7883278539,54.3076528331,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"147","Antigua and Barbuda","AG","ATG",2002,"","2023-09-19",17.202,11.9,12.5,75.536,21.1727272727273,49.49154738,77195,NA,89.1307302421,58.8332905699,"Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD",-61.8456,17.1175
"148","Argentina","AR","ARG",2016,"","2023-09-19",16.824,9.8,70.96898082,76.308,10.6003968297469,145.9179567,43590368,5.466e+09,92.7697035309,101.982952929,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"149","Argentina","AR","ARG",2010,"","2023-09-19",17.87,12.9,45,75.721,11.0403443575999,138.8859542,40788453,5.605e+09,94.3318661181,120.0818892352,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"150","Argentina","AR","ARG",2005,"","2023-09-19",18.353,14.8,17.72058337,75.139,11.618414946523,56.70883514,39070501,3.209e+09,47.6516900564,71.0605099891,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"151","Argentina","AR","ARG",2009,"","2023-09-19",17.849,13.4,34,75.936,11.1559584753845,128.9999606,40684338,4.455e+09,64.4228884481,98.0418780002,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"152","Argentina","AR","ARG",2015,"","2023-09-19",17.346,10.3,68.04306411,76.76,10.6321870580884,142.9639551,43131966,5.441e+09,100,100,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"153","Argentina","AR","ARG",2013,"","2023-09-19",17.632,11.4,59.9,76.491,10.795449977893,158.9154655,42202935,5.199e+09,123.6472053771,133.7755353448,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"154","Argentina","AR","ARG",2014,"","2023-09-19",17.504,10.9,64.7,76.755,10.7138185179907,142.9902363,42669500,5.645e+09,109.1852836074,120.4652719043,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"155","Argentina","AR","ARG",2007,"","2023-09-19",18.005,14.1,25.94663294,75.006,11.3871867109537,101.3182303,39876111,5.03e+09,74.2562910097,98.2297830248,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"156","Argentina","AR","ARG",2011,"","2023-09-19",17.806,12.4,51,76.124,10.9587128976976,146.2467408,41261490,6.058e+09,123.443733896,148.0189841903,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"157","Argentina","AR","ARG",1998,"","2023-09-19",19.738,19,0.83076668,73.474,12.3299314134959,7.371312411,36233195,3.353e+09,52.1175317598,46.5513137603,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"158","Argentina","AR","ARG",2000,"","2023-09-19",19.366,17.6,7.038683086,73.926,12.1964855354461,17.5015229,37070774,3.195e+09,41.7805830104,46.388067055,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"159","Argentina","AR","ARG",2017,"","2023-09-19",16.206,9.1,74.29490687,76.833,10.5598368832422,140.5014607,44044811,5.83e+09,111.1817955479,103.2755705659,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"160","Argentina","AR","ARG",2018,"","2023-09-19",15.187,8.4,77.7,76.999,10.5203731515078,131.9371685,44494502,5.999e+09,108.7650527487,108.8000140727,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"161","Argentina","AR","ARG",2003,"","2023-09-19",18.453,15.8,11.91369655,74.08,11.8496431820922,20.48748472,38278164,2.306e+09,22.9781579606,52.0674837698,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"162","Argentina","AR","ARG",2004,"","2023-09-19",18.352,15.3,16.03668411,74.855,11.7340290643076,34.94389378,38668796,2.66e+09,37.2812889312,60.8898633387,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"163","Argentina","AR","ARG",1999,"","2023-09-19",19.674,18.2,3.284481956,73.722,12.263208474471,10.50082052,36653031,3.175e+09,42.3688348179,41.0478920081,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"164","Argentina","AR","ARG",2006,"","2023-09-19",18.194,14.4,20.9272021,75.433,11.5028008287384,79.81991978,39476851,3.926e+09,56.7261855541,81.9702732983,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"165","Argentina","AR","ARG",2008,"","2023-09-19",17.812,13.7,28.11262348,75.641,11.2715725931691,115.4815533,40273769,5.273e+09,95.4434017204,123.3063890905,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"166","Argentina","AR","ARG",2012,"","2023-09-19",17.729,11.9,55.8,76.467,10.8770814377953,153.3349717,41733271,5.665e+09,112.9045760242,140.8537615843,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"167","Argentina","AR","ARG",2001,"","2023-09-19",18.983,17,9.780807285,74.186,12.0808714176615,17.98746665,37480493,2.756e+09,33.7513495593,46.7438010445,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"168","Argentina","AR","ARG",2002,"","2023-09-19",18.756,16.4,10.88212438,74.408,11.9652572998769,17.33333812,37885028,1.716e+09,14.9323145928,45.1711749734,"Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD",-58.4173,-34.6118
"169","Armenia","AM","ARM",2007,"","2023-09-19",12.578,19.2,6.021253397,72.327,11.6327362135581,62.45557755,3004393,5.22e+08,100.8817297398,77.5786213081,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"170","Armenia","AM","ARM",2004,"","2023-09-19",12.822,22.3,4.899008571,71.421,11.6546540217773,6.631634399,3065745,1.89e+08,41.6980697492,48.6692574451,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"171","Armenia","AM","ARM",1999,"","2023-09-19",13.265,28.3,0.970737757,70.257,11.6912188268353,0.254551579,3206030,4.7e+07,24.6878998903,15.6328697999,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"172","Armenia","AM","ARM",2001,"","2023-09-19",12.157,25.8,1.631094667,70.932,11.6765718299965,0.814009232,3133133,8.1e+07,26.9816487497,23.0924820816,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"173","Armenia","AM","ARM",2002,"","2023-09-19",12.19,24.6,1.960405046,71.018,11.6692658939234,2.297846274,3105037,8.1e+07,30.4762970854,34.0099074355,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"174","Armenia","AM","ARM",1998,"","2023-09-19",13.902,29.6,0.128659478,70.514,11.698559887601,0.241656509,3240550,4.1e+07,27.8583979783,14.8451670584,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"175","Armenia","AM","ARM",2003,"","2023-09-19",12.482,23.4,4.575217225,71.436,11.6619599578504,3.708664629,3084102,9e+07,39.5000223963,46.1580341809,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"176","Armenia","AM","ARM",2012,"","2023-09-19",15.094,15,37.5,73.454,11.5962065331928,114.013624,2914421,8.53e+08,131.5494298107,92.92199352,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"177","Armenia","AM","ARM",2000,"","2023-09-19",12.51,27,1.300470022,70.624,11.6838777660695,0.551865964,3168523,5.2e+07,27.2255332167,19.807021081,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"178","Armenia","AM","ARM",2009,"","2023-09-19",14.255,17.4,15.3,72.813,11.618124341412,73.92986395,2964296,5.7e+08,102.5271781036,47.8142296823,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"179","Armenia","AM","ARM",2005,"","2023-09-19",13.033,21.2,5.252983352,71.792,11.6473480857042,10.43709632,3047246,2.43e+08,55.6210944503,65.5678376354,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"180","Armenia","AM","ARM",2006,"","2023-09-19",11.759,20.2,5.631787777,71.987,11.6400421496312,41.62457715,3026486,4.06e+08,67.6578734427,66.3218778553,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"181","Armenia","AM","ARM",2015,"","2023-09-19",14.641,12.9,59.10083377,74.436,11.5742887249737,120.3535058,2878595,9.56e+08,100,100,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"182","Armenia","AM","ARM",2010,"","2023-09-19",13.898,16.6,25,73.16,11.610818405339,131.1938086,2946293,6.94e+08,116.7829970503,68.0945456523,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"183","Armenia","AM","ARM",2014,"","2023-09-19",15.842,13.5,54.62280586,74.058,11.5815946610467,119.696221,2889930,9.94e+08,135.8776073203,102.2869038978,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"184","Armenia","AM","ARM",2011,"","2023-09-19",14.046,15.7,32,73.305,11.6035124692659,109.6360981,2928976,7.62e+08,127.9714285638,89.8317750799,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
"185","Armenia","AM","ARM",2018,"","2023-09-19",13.307,11.1,68.24505226,75.064,11.5521601685985,126.1831509,2836557,1.358e+09,153.2211888536,162.394682365,"Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD",44.509,40.1596
